1474071727.19, 21, 25, 24, 73
1474071737.54, 21, 25, 24, 73
1474071747.88, 21, 24, 24, 73
1474071758.22, 21, 24, 24, 73
1474071768.56, 21, 24, 24, 73
1474071778.9, 21, 24, 24, 73
